"idproducto","producto","referencia","tipo","idcategoria","estado","url","idmarca","activo","unidad","facturacion","idbodega","cuenta_inv","cuenta_ing","tributo","costo","ingreso","egreso","saldo","codigo","lifo","codigob","tipourl","minimo","cuenta_gas","controlserie","registro","partida","fob","promedio","fifo"
"154","FILTRO DE AGUA FS-1280","221","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","43.4","2","0","2","221                 ","43.4","-                                                 ","1","5","631.54.01","N","0260000680001",,,"43.4",
"155","FILTRO DE HIDRAULICO-28712","222","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","162.68","4","0","4","222                 ","162.68","-                                                 ","1","5","631.54.01","N","0260000680001",,,"162.68",
"1559","FILTRO DE COMBUSTIBLE MOTONIVELADORA CAT120M","FILTROS  Y REPUESTOS PARA VEHICULOS Y MAQUINARIA MUNICIPAL","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","29.12","2","2","0","0                   ","29.12","0                                                 ","1","5","631.54.01","N","0260000680001",,,"29.12",
"1147","SAL VALDEZ FUNDA 1KG","ADQUISICION DE 2000 KITS ALIMENTICIOS PARA POBLACION AFECTADA POR EMERGENCIA SANITARIA","B","90","S ",,"253",,"Unidad                                            ","N","2","152.38.21.001                 ","-                             ","T","0.4","0","0","0","5349                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"0.4",
"1353","JUEGO DE RETENEDORES MANZANA DELANTERA","COMPRA DE REPUESTOS Y LUBRICANTES PARA LOS VEHICULOS Y MAQUINARIA DEL GADMCCH","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","96.32","0","0","0","1173                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"96.32",
"267","FILTRO DE COMBUSTIBLE SKFRL-151A-","2135","B","85","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.03.001                 ","-                             ","I","27.77","2","0","2","2135                ","27.77","-                                                 ","1","5","631.54.01","N","0260000680001",,,"27.77",
"1441","PAPEL TOALLA DE MANOS BLANCO EN Z 150 UNIDADES","ADQUISICION DE MATERIALES DE ASEO","B","79","S ",,"253",,"Unidad                                            ","N","1","131.01.05.001                 ","-                             ","I","1.26","33","19","14","89285               ","1.26","SD                                                ","1","5","634.08.05","N","0260000680001",,,"1.26",
"1491","CLORO LIQUIDO AL 5%","CLORO LIQUIDO AL 5%","B","79","S ",,"253",,"Galon                                             ","N","1","131.01.05.001                 ","-                             ","I","2.01","25","14","11","0                   ","2.01","SD                                                ","1","0","634.08.05","N","0260000680001",,,"2.01",
"212","RING G","332","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","73.91","6","0","6","332                 ","73.91","-                                                 ","1","5","631.54.01","N","0260000680001",,,"73.91",
"177","HOJA PRINCIPAL PAQUETE POSTERIOR","294","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","89.6","1","0","1","294                 ","89.6","-                                                 ","1","5","631.54.01","N","0260000680001",,,"89.6",
"1125","CANDADO 60MM PLANO","ADQUISICION DE MATERIALES DE CONSTRUCCION PARA UTILIZAR EN LOS MERCADOS Y PLAZAS","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","21.16","0","0","0","5333                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"21.16",
"181","RODELAS DE PLANETARIO  TK 20","299","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","16.8","2","0","2","299                 ","16.8","SD                                                ","1","5","631.54.01","N","0260000680001",,,"16.8",
"1245","PINTURA SATINADA .","-","B","87","S ",,"253",,"Caneca                                            ","N","2","152.38.11.001                 ","-                             ","I","110","0","0","0","-                   ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"110",
"1312","MESA SUSPENSION","MANTENIMIENTO DE TOYOTA PRADO","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","766.88","0","0","0","24847               ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"766.88",
"94","CARTUCHO T 115126 EPSON 115BLACK-","0674","B","92","S ","-                                                           ","253",,"Unidad                                            ","N","1","131.01.07.001                 ","-                             ","I","47.04","0","0","0","0674                ","0","SD                                                ","1","5","634.08.07","N","0260000680001",,,"47.04",
"146","FILTRO HIDRAULICO LFH-4212","205","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","11.89","3","0","3","205                 ","11.89","-                                                 ","1","5","631.54.01","N","0260000680001",,,"11.89",
"157","FILTRO DE TRANSMISION LP-2854","228","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","12.96","6","0","6","228                 ","12.96","-                                                 ","1","5","631.54.01","N","0260000680001",,,"12.96",
