"idproducto","producto","referencia","tipo","idcategoria","estado","url","idmarca","activo","unidad","facturacion","idbodega","cuenta_inv","cuenta_ing","tributo","costo","ingreso","egreso","saldo","codigo","lifo","codigob","tipourl","minimo","cuenta_gas","controlserie","registro","partida","fob","promedio","fifo"
1058,"TINTE MIEL","ARREGLO DEL PARQUE CENTRAL","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","8.900000","0.000000","0.000000","0.000000","5283                ","0.000000","SD                                                ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"8.900000",NULL
1370,"TUBO DE LLANTAS 15.5 -25","1176","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","1176                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1516,"GRASEROS DE 1/4 CURVOS","PARA RECOLECTOR HINO FC","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","0                   ","0.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
258,"FILTRO AIRE SACUNDARIO-SR 234-125Y.","2116","B",85,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.03.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","2116                ","0.000000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1402,"FILTRO ACEITE","1184","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","1184                ","0.000000","sd                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1254,"TUBO DE 200 MM ALCANTARILLADO","-","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","-                   ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1050,"TUBOS DE SILICON 1200 ABRO","MATERIALES DE CONSTRUCCION PARA VARIOS DEPARTAMENTOS","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","4.500000","0.000000","0.000000","0.000000","5278                ","0.000000","SD                                                ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"4.500000",NULL
1746,"FILTRO AIRE SECUNDARIO 17801EW100 HINO","FILTRO AIRE SECUNDARIO 17801EW100 HINO","B",88,"S ",NULL,116,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","27.316700","9.000000","4.000000","5.000000","0                   ","24.390000","0                                                 ",1,"0","631.54.01","N","0260000680001",NULL,NULL,"27.316700",NULL
1748,"FILTRO DE COMBUSTIBLE 23304EV063 HINO","FILTRO DE COMBUSTIBLE 23304EV063 HINO","B",88,"S ",NULL,116,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","14.780000","9.000000","5.000000","4.000000","0                   ","13.196000","0                                                 ",1,"0","631.54.01","N","0260000680001",NULL,NULL,"14.780000",NULL
1097,"LAMPARA DOBLE 2 X 40 CON TUBO","ADQUISICION DE MATERIALES DE CONSTRUCCION PARA UTILIZAR EN LOS MERCADOS Y PLAZAS","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","29.800000","0.000000","0.000000","0.000000","5313                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"29.800000",NULL
282,"DEFENSA RIN 20.","3159","B",88,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","31.360000","11.000000","0.000000","11.000000","3159                ","31.360000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"31.360000",NULL
1353,"JUEGO DE RETENEDORES MANZANA DELANTERA","COMPRA DE REPUESTOS Y LUBRICANTES PARA LOS VEHICULOS Y MAQUINARIA DEL GADMCCH","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","1173                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1207,"FILTRO DE AIRE DE MOTOR P550920","CARGA INICIAL","B",85,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.03.001                 ","-                             ","T","38.250000","0.000000","0.000000","0.000000","2090                ","0.000000","SD                                                ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"38.250000",NULL
136,"FILTRO DE AIRE 57MD-31A","189","B",88,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","22.400000","1.000000","0.000000","1.000000","189                 ","22.400000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"22.400000",NULL
1578,"GANCHOS DE ACERO INOXIDABLE TIPO ""S"" FABRICACIÓN EN ACERO INOXIDABLE DE 5/8' X 0.48M DE LONGITUD","GANCHOS DE ACERO INOXIDABLE TIPO ""S"" FABRICACIÓN EN ACERO INOXIDABLE DE 5/8' X 0.48M DE LONGITUD","B",87,"S ",NULL,NULL,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","56.000000","5.000000","5.000000","0.000000","0                   ","50.000000","0                                                 ",1,"0","631.54.01","N","0260000680001",NULL,NULL,"56.000000",NULL
1677,"FILTRO DE AIRE PRIMARIO EH220CONSEJOP","FILTRO DE AIRE PRIMARIO EH220CONSEJOP","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","0                   ","0.000000","0                                                 ",1,"0","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1917,"HOJA PRINCIPAL DE PAQUETE POSTERIOR RODEO","HOJA PRINCIPAL DE PAQUETE POSTERIOR RODEO","B",88,"S ","-                                                           ",1,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","61.600000","1.000000","1.000000","0.000000","xml-0               ","55.000000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"61.600000",NULL
1316,"AMORTIGUADOR POSTERIORES","MANTENIMIENTO DE TOYOTA PRADO","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","24847               ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1120,"BROCHA DE 5 PULGADAS","ADQUISICION DE MATERIALES DE CONSTRUCCION PARA UTILIZAR EN LOS MERCADOS Y PLAZAS","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","4.367500","0.000000","0.000000","0.000000","4083                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"4.367500",NULL
1310,"TERMINAL DE DIRECCIÓN","MANTENIMIENTO DE TOYOTA PRADO","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","24847               ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1317,"MESA SUSPENSION 2","MANTENIMIENTO DE TOYOTA PRADO","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","24847               ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1772,"CAJA DE PASO 10X10 CON TAPA","MATERIALES ELÉCTRICOS PARA LA ILUMINACIÓN DE LA IGLESIA MATRIZ DEL CANTÓN CHIMBO.","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.896000","100.000000","100.000000","0.000000","0                   ","0.800000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.896000",NULL
1800,"PERNOS DE ESQUINEROS MOTONIV. KOMATZU","REPUESTOS Y ACCESORIOS, PARA LA MAQUINARIA Y VEHÍCULOS DEL GADMCCH.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","2.463300","6.000000","6.000000","0.000000","0                   ","2.200000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"2.463300",NULL
1909,"CAUCHOS GUARDA POLVO DE CILINDRO DE FRENO","CAUCHOS GUARDA POLVO DE CILINDRO DE FRENO","B",88,"S ","-                                                           ",1,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","1.568300","12.000000","12.000000","0.000000","xml-0               ","1.400000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"1.568300",NULL
1188,"TALLARIN 400GR","ADQUISICION DE KITS ALIMENTICIOS","B",90,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.21.001                 ","-                             ","T","0.500000","0.000000","0.000000","0.000000","5385                ","0.000000","SD                                                ",1,"0","631.54.01","N","0260000680001",NULL,NULL,"0.500000",NULL
1828,"LIBRAS DE SUELDA","REPUESTOS Y ACCESORIOS PARA LA MAQUINARIA Y VEHÍCULOS DEL GADMCCH.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","2.240000","3.000000","3.000000","0.000000","0                   ","2.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"2.240000",NULL
1341,"RETENEDOR BOMBA HIDRAULICA","COMPRA DE REPUESTOS Y LUBRICANTES PARA LOS VEHICULOS Y MAQUINARIA DEL GADMCCH","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","1126                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1925,"JUEGOS DE ZAPATAS DE FRENO POSTERIORES NISSAN","JUEGOS DE ZAPATAS DE FRENO POSTERIORES NISSAN","B",88,"S ","-                                                           ",1,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","61.600000","2.000000","2.000000","0.000000","xml-0               ","55.000000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"61.600000",NULL
